entrez	symbol	pubmed_id	type	organ_system	primary_site	cancer_type	method	coding_status	cgc_annotation	vogelstein_annotation	saito_annotation	NCG_oncogene	NCG_tsg
841	CASP8	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	TSG	TSG	TSG	0	1
841	CASP8	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	TSG	TSG	TSG	0	1
841	CASP8	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	TSG	TSG	TSG	0	1
841	CASP8	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	coding	TSG	TSG	TSG	0	1
841	CASP8	28988769	WES	Urologic	bladder	bladder_cancer	MutSig	coding	TSG	TSG	TSG	0	1
841	CASP8	32494066	"Canonical Cancer Driver"	Multiple	multiple			NA	TSG	TSG	TSG	0	1
841	CASP8	22722201	WES	Gynecologic	breast	breast_cancer	Greenman-based	coding	TSG	TSG	TSG	0	1
841	CASP8	21798893	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MutSig	coding	TSG	TSG	TSG	0	1
841	CASP8	28112728	WGS	Gynecologic	cervix	cervical_cancer_(all_histologies)	MutSig	coding	TSG	TSG	TSG	0	1
841	CASP8	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
841	CASP8	30755618	WGS	Urologic	bladder	bladder_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
841	CASP8	26099045	WGS	Gynecologic	breast	breast_cancer	"Recurrence-based, Literature-based"	coding	TSG	TSG	TSG	0	1
842	CASP9	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
843	CASP10	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
861	RUNX1	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	29622464	WES	Gynecologic	"pan-gynecological and breast"	"pan-gynecological and breast"	"MutSigCV, 20/20"	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	23000897	WES	Gynecologic	breast	breast_cancer	MuSiC	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	23634996	WGS-WES	"Hematologic and lymphatic"	blood	acute_myeloid_leukemia	MuSiC	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	26451490	WES	Gynecologic	breast	breast_cancer	MutSig	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	21339757	WES	"Hematologic and lymphatic"	blood	acute_myeloid_leukemia	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	27063598	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	acute_promyelocytic_leukemia	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	26648538	"WGS-Gene Panel"	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	26908133	WGS-WES	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	DrGap	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	27161491	"Gene Panel"	Gynecologic	breast	breast_cancer	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	32494066	"Canonical Cancer Driver"	Multiple	multiple			NA	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	26457647	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	juvenile_myelomonocytic_leukemia	"Paper-specific, Literature-based"	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	26437033	"WES-Gene Panel"	Gynecologic	breast	breast_fibroepithelial_tumours	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	28452984	WES	"Hematologic and lymphatic"	blood	chronic_myeloid_leukemia	"Recurrence-based, Literature-based"	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	26939876	"Gene Panel"	Gynecologic	breast	triple_negative_breast_cancer	"Recurrence-based, Paper-specific"	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	22817890	WGS	"Hematologic and lymphatic"	blood	acute_myeloid_leukemia	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	26099045	WGS	Gynecologic	breast	breast_cancer	"Recurrence-based, Literature-based"	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	21909114	WES	"Hematologic and lymphatic"	blood	myelodysplasia	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
861	RUNX1	22237106	WGS	"Hematologic and lymphatic"	blood	acute_lymphoblastic_leukemia	Recurrence-based	coding	"oncogene, TSG, fusion"	TSG	TSG	0	1
862	RUNX1T1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG, fusion"			0	0
862	RUNX1T1	20668451	"Gene Panel"	Thoracic	lung	lung_cancer_(all_histologies)	Wood-based	coding	"oncogene, TSG, fusion"			0	0
862	RUNX1T1	22941189	WES	Thoracic	lung	small_cell_lung_cancer	Wood-based	coding	"oncogene, TSG, fusion"			0	0
863	CBFA2T3	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"TSG, fusion"			0	1
863	CBFA2T3	26648538	"WGS-Gene Panel"	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	Recurrence-based	coding	"TSG, fusion"			0	1
865	CBFB	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	"TSG, fusion"			0	1
865	CBFB	22722202	WES	Gynecologic	breast	breast_cancer	MutSig	coding	"TSG, fusion"			0	1
865	CBFB	23000897	WES	Gynecologic	breast	breast_cancer	MuSiC	coding	"TSG, fusion"			0	1
865	CBFB	26451490	WES	Gynecologic	breast	breast_cancer	MutSig	coding	"TSG, fusion"			0	1
865	CBFB	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"TSG, fusion"			0	1
865	CBFB	29354286	WGS	Multiple	multiple	pan-cancer_adult	ncDriver	coding	"TSG, fusion"			0	1
865	CBFB	20668451	"Gene Panel"	Gynecologic	breast	breast_cancer	Wood-based	coding	"TSG, fusion"			0	1
865	CBFB	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	"TSG, fusion"			0	1
865	CBFB	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	"TSG, fusion"			0	1
865	CBFB	28027327	WES	Gynecologic	breast	breast_cancer	MutSig	coding	"TSG, fusion"			0	1
865	CBFB	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	"TSG, fusion"			0	1
865	CBFB	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"TSG, fusion"			0	1
865	CBFB	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	"TSG, fusion"			0	1
865	CBFB	24390348	WES	Gynecologic	cervix	cervical_cancer_(all_histologies)	MutSig	coding	"TSG, fusion"			0	1
865	CBFB	27161491	"Gene Panel"	Gynecologic	breast	breast_cancer	Recurrence-based	coding	"TSG, fusion"			0	1
865	CBFB	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	coding	"TSG, fusion"			0	1
865	CBFB	32024818	WGS	Multiple	multiple	pan-cancer_adult	DriverPower	noncoding	"TSG, fusion"			0	1
867	CBL	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	22980975	WES	Thoracic	lung	lung_adenocarcinoma	InVEx	coding	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	26648538	"WGS-Gene Panel"	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	Recurrence-based	coding	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	26908133	WGS-WES	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	DrGap	coding	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	26343386	"WGS-WES-Gene Panel"	Skin	skin	desmoplastic_melanoma	"Recurrence-based, Literature-based"	coding	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	26457647	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	juvenile_myelomonocytic_leukemia	"Paper-specific, Literature-based"	coding	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	24896186	WES	"Soft tissue"	brain	intracranial_germ_cell	Recurrence-based	coding	"oncogene, TSG, fusion"	Oncogene		1	0
867	CBL	26939876	"Gene Panel"	Gynecologic	breast	triple_negative_breast_cancer	"Recurrence-based, Paper-specific"	coding	"oncogene, TSG, fusion"	Oncogene		1	0
868	CBLB	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
868	CBLB	26437031	"WGS-WES-Gene Panel"	"Hematologic and lymphatic"	blood	T-cell_leukemia/lymphoma	MutSig	coding	TSG			0	1
868	CBLB	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	TSG			0	1
885	CCK	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
887	CCKBR	20668451	"Gene Panel"	Thoracic	lung	lung_cancer_(all_histologies)	Wood-based	coding					
892	CCNC	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
894	CCND2	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
894	CCND2	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, fusion"			1	0
894	CCND2	24705251	WGS-WES	"Soft tissue"	brain	paediatric_high-grade_glioma	Recurrence-based	coding	"oncogene, fusion"			1	0
896	CCND3	23000897	WES	Gynecologic	breast	breast_cancer	MuSiC	coding	"oncogene, fusion"			1	0
896	CCND3	24476821	WES	Urologic	bladder	bladder_cancer	MutSig	coding	"oncogene, fusion"			1	0
896	CCND3	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
896	CCND3	29489754	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	MuSiC	coding	"oncogene, fusion"			1	0
896	CCND3	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding	"oncogene, fusion"			1	0
896	CCND3	30926794	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	IntOGen	coding	"oncogene, fusion"			1	0
896	CCND3	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	"oncogene, fusion"			1	0
896	CCND3	21796119	WES	"Hematologic and lymphatic"	blood	non-Hodgkin_lymphoma	Greenman-based	coding	"oncogene, fusion"			1	0
896	CCND3	26258846	WES	"Developmental gastrointestinal"	hepatobiliary	biliary_tract_cancer	MutSig	coding	"oncogene, fusion"			1	0
896	CCND3	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	"oncogene, fusion"			1	0
896	CCND3	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	noncoding	"oncogene, fusion"			1	0
896	CCND3	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	coding	"oncogene, fusion"			1	0
896	CCND3	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding	"oncogene, fusion"			1	0
896	CCND3	24705251	WGS-WES	"Soft tissue"	brain	paediatric_high-grade_glioma	Recurrence-based	coding	"oncogene, fusion"			1	0
896	CCND3	21399634	WES	"Hematologic and lymphatic"	blood	acute_monocytic_leukemia	Recurrence-based	coding	"oncogene, fusion"			1	0
898	CCNE1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	oncogene			1	0
898	CCNE1	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	oncogene			1	0
898	CCNE1	26258846	WES	"Developmental gastrointestinal"	hepatobiliary	biliary_tract_cancer	MutSig	coding	oncogene			1	0
898	CCNE1	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	oncogene			1	0
898	CCNE1	26939876	"Gene Panel"	Gynecologic	breast	triple_negative_breast_cancer	"Recurrence-based, Paper-specific"	coding	oncogene			1	0
909	CD1A	30718927	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_adenocarcinoma	"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"	coding					
909	CD1A	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
910	CD1B	22510280	WES	Thoracic	lung	non-small_cell_lung_cancer	"Literature-based, Paper-specific"	coding					
912	CD1D	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding					
912	CD1D	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding					
917	CD3G	29622464	WES	Gynecologic	"pan-gynecological and breast"	"pan-gynecological and breast"	"MutSigCV, 20/20"	coding					
940	CD28	26192916	WGS-WES	"Hematologic and lymphatic"	blood	cutaneous_T_cell_lymphoma	MuSiC	coding	oncogene			1	0
940	CD28	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	oncogene			1	0
940	CD28	26437031	"WGS-WES-Gene Panel"	"Hematologic and lymphatic"	blood	T-cell_leukemia/lymphoma	MutSig	coding	oncogene			1	0
940	CD28	26258847	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	cutaneous_T_cell_lymphoma	Recurrence-based	coding	oncogene			1	0
940	CD28	24584070	WES	"Hematologic and lymphatic"	blood	angioimmunoblastic_T-cell_lymphoma	Recurrence-based	coding	oncogene			1	0
942	CD86	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
943	TNFRSF8	27064257	WGS	"Developmental gastrointestinal"	hepatobiliary	"hepatocellular_carcinoma, cholangiocarcinoma"	Literature-based	noncoding					
944	TNFSF8	21499247	WES	Skin	skin	melanoma	Paper-specific	coding					
948	CD36	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding					
948	CD36	22158541	WES	"Hematologic and lymphatic"	blood	chronic_lymphocytic_leukemia	Recurrence-based	coding					
955	ENTPD6	26790612	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MuSiC	coding					
965	CD58	26437031	"WGS-WES-Gene Panel"	"Hematologic and lymphatic"	blood	T-cell_leukemia/lymphoma	MutSig	coding					
965	CD58	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding					
965	CD58	21796119	WES	"Hematologic and lymphatic"	blood	non-Hodgkin_lymphoma	Greenman-based	coding					
965	CD58	24413734	WES	"Hematologic and lymphatic"	blood	peripheral_T-cell_lymphoma	Recurrence-based	coding					
965	CD58	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding					
970	CD70	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding					
970	CD70	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding					
970	CD70	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding					
970	CD70	21796119	WES	"Hematologic and lymphatic"	blood	non-Hodgkin_lymphoma	Greenman-based	coding					
970	CD70	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	noncoding					
970	CD70	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	coding					
972	CD74	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"oncogene, fusion"			1	0
973	CD79A	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	oncogene			1	0
973	CD79A	24362818	WGS-WES	"Hematologic and lymphatic"	blood	follicular_lymphoma	Recurrence-based	coding	oncogene			1	0
974	CD79B	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	oncogene			1	0
974	CD79B	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	oncogene			1	0
974	CD79B	28064239	WES	"Hematologic and lymphatic"	blood	follicular_lymphoma	MuSiC	coding	oncogene			1	0
974	CD79B	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	oncogene			1	0
974	CD79B	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding	oncogene			1	0
974	CD79B	28479318	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	cutaneous_DLBCL	MuSiC	coding	oncogene			1	0
974	CD79B	21796119	WES	"Hematologic and lymphatic"	blood	non-Hodgkin_lymphoma	Greenman-based	coding	oncogene			1	0
974	CD79B	24362818	WGS-WES	"Hematologic and lymphatic"	blood	follicular_lymphoma	Recurrence-based	coding	oncogene			1	0
974	CD79B	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	noncoding	oncogene			1	0
974	CD79B	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	coding	oncogene			1	0
974	CD79B	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding	oncogene			1	0
988	CDC5L	29617667	WES	Multiple	multiple	pan-cancer_adult	"MutSigCV, 20/20"	coding					
991	CDC20	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
991	CDC20	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
993	CDC25A	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
995	CDC25C	20668451	"Gene Panel"	Thoracic	lung	lung_cancer_(all_histologies)	Wood-based	coding					
996	CDC27	22810696	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding					
996	CDC27	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding					
996	CDC27	25609015	WES	Urologic	testis	testicular_germ_cell_cancer	MutSig	coding					
998	CDC42	19657110	WGS	"Hematologic and lymphatic"	blood	acute_myeloid_leukemia	Paper-specific	coding					
999	CDH1	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	TSG	TSG	TSG	0	1
999	CDH1	20601955	"Gene Panel"	"Soft tissue"	soft_tissue	soft_tissue_sarcoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
999	CDH1	29622464	WES	Gynecologic	"pan-gynecological and breast"	"pan-gynecological and breast"	"MutSigCV, 20/20"	coding	TSG	TSG	TSG	0	1
999	CDH1	23000897	WES	Gynecologic	breast	breast_cancer	MuSiC	coding	TSG	TSG	TSG	0	1
999	CDH1	25079317	WES	"Core gastrointestinal"	stomach	gastric_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
999	CDH1	28522256	WES	"Core gastrointestinal"	stomach	diffuse_gastric_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
999	CDH1	26451490	WES	Gynecologic	breast	breast_cancer	MutSig	coding	TSG	TSG	TSG	0	1
999	CDH1	30718927	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_adenocarcinoma	"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"	coding	TSG	TSG	TSG	0	1
999	CDH1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
999	CDH1	29945994	WES	"Core gastrointestinal"	stomach	gastric_adenocarcinoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
999	CDH1	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	TSG	TSG	TSG	0	1
999	CDH1	28128360	WGS	Multiple	multiple	pan-cancer_adult	ExInAtor	coding	TSG	TSG	TSG	0	1
999	CDH1	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	TSG	TSG	TSG	0	1
999	CDH1	30132154	WES	"Core gastrointestinal"	stomach	gastric_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
999	CDH1	28027327	WES	Gynecologic	breast	breast_cancer	MutSig	coding	TSG	TSG	TSG	0	1
999	CDH1	22327622	"Gene Panel"	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
999	CDH1	29622466	WES	"Core gastrointestinal"	pan-gastric	pan-gastric	MutSig2CV	coding	TSG	TSG	TSG	0	1
999	CDH1	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	TSG	TSG	TSG	0	1
999	CDH1	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	TSG	TSG	TSG	0	1
999	CDH1	27161491	"Gene Panel"	Gynecologic	breast	breast_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
999	CDH1	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	coding	TSG	TSG	TSG	0	1
999	CDH1	27313181	WES	"Core gastrointestinal"	stomach	mucinous_gastric_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
999	CDH1	32494066	"Canonical Cancer Driver"	Multiple	multiple			NA	TSG	TSG	TSG	0	1
999	CDH1	22722201	WES	Gynecologic	breast	breast_cancer	Greenman-based	coding	TSG	TSG	TSG	0	1
999	CDH1	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
999	CDH1	24816253	WGS	"Core gastrointestinal"	stomach	gastric_adenocarcinoma	Youn-based	coding	TSG	TSG	TSG	0	1
999	CDH1	27891760	"WES-Gene Panel"	"Core gastrointestinal"	stomach	gastric_adenocarcinoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
999	CDH1	26099045	WGS	Gynecologic	breast	breast_cancer	"Recurrence-based, Literature-based"	coding	TSG	TSG	TSG	0	1
1000	CDH2	26343386	"WGS-WES-Gene Panel"	Skin	skin	desmoplastic_melanoma	"Recurrence-based, Literature-based"	coding					
1004	CDH6	29354286	WGS	Multiple	multiple	pan-cancer_adult	ncDriver	coding					
1006	CDH8	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
1007	CDH9	24120142	WES	"Soft tissue"	brain	glioblastoma	"InVEx, MutSig"	coding					
1007	CDH9	22158541	WES	"Hematologic and lymphatic"	blood	chronic_lymphocytic_leukemia	Recurrence-based	coding					
1008	CDH10	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
1008	CDH10	29354286	WGS	Multiple	multiple	pan-cancer_adult	ncDriver	coding	TSG			0	1
1008	CDH10	29354286	WGS	Multiple	multiple	pan-cancer_adult	ncDriver	noncoding	TSG			0	1
1008	CDH10	18772397	WES	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	Wood-based	coding	TSG			0	1
1008	CDH10	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding	TSG			0	1
1008	CDH10	26503331	"WES-Gene Panel"	Thoracic	lung	lung_squamous_cell_carcinoma	MutSig	coding	TSG			0	1
